"11","61","project_14/site_61/2015/2/1000A-2015-02-07_11-50.flac","117397"
"11","61","project_14/site_61/2015/2/1000A-2015-02-02_11-00.flac","118003"
"11","61","project_14/site_61/2015/7/1000A-2015-07-26_11-50.flac","462066"
"11","61","project_14/site_61/2014/9/Gb005-2014-10-03_11-10.flac","16954"
"11","61","project_14/site_61/2015/7/1000A-2015-07-19_11-20.flac","460893"
"12","61","project_14/site_61/2015/2/1000A-2015-02-03_12-30.flac","117707"
"12","61","project_14/site_61/2014/9/Gb005-2014-10-04_12-00.flac","17103"
"12","61","project_14/site_61/2015/7/1000A-2015-07-15_12-50.flac","460244"
"12","61","project_14/site_61/2014/8/Gb005-2014-09-27_12-20.flac","16248"
"12","61","project_14/site_61/2015/2/1000A-2015-02-12_12-20.flac","117638"
"12","61","project_14/site_61/2015/7/1000A-2015-07-16_12-40.flac","460405"
"12","61","project_14/site_61/2015/2/1000A-2015-02-05_12-40.flac","117242"
"12","61","project_14/site_61/2014/8/Gb005-2014-09-26_12-50.flac","16107"
"12","61","project_14/site_61/2015/2/1000A-2015-02-01_12-50.flac","117012"
"12","61","project_14/site_61/2014/9/Gb005-2014-10-01_12-20.flac","16758"
"13","61","project_14/site_61/2014/9/Gb005-2014-10-03_13-50.flac","16970"
"13","61","project_14/site_61/2014/9/Gb005-2014-10-09_13-50.flac","17635"
"13","61","project_14/site_61/2015/2/1000A-2015-02-05_13-10.flac","117834"
"13","61","project_14/site_61/2015/7/1000A-2015-07-25_13-10.flac","461908"
"13","61","project_14/site_61/2015/2/1000A-2015-02-10_13-40.flac","117649"
"13","61","project_14/site_61/2015/7/1000A-2015-07-16_13-30.flac","460411"
"13","61","project_14/site_61/2015/7/1000A-2015-07-16_13-00.flac","460408"
"13","61","project_14/site_61/2015/7/1000A-2015-07-18_13-40.flac","460745"
"13","61","project_14/site_61/2015/7/1000A-2015-07-24_13-10.flac","461741"
"13","61","project_14/site_61/2015/7/1000A-2015-07-19_13-10.flac","460905"
"14","61","project_14/site_61/2015/7/1000A-2015-07-25_14-30.flac","461917"
"14","61","project_14/site_61/2015/7/1000A-2015-07-21_14-10.flac","461249"
"14","61","project_14/site_61/2015/7/1000A-2015-07-22_14-50.flac","461419"
"14","61","project_14/site_61/2015/7/1000A-2015-07-17_14-40.flac","460587"
"14","61","project_14/site_61/2015/2/1000A-2015-02-11_14-40.flac","118500"
"14","61","project_14/site_61/2015/7/1000A-2015-07-24_14-40.flac","461753"
"14","61","project_14/site_61/2014/9/Gb005-2014-10-09_14-10.flac","17637"
"14","61","project_14/site_61/2015/1/1000A-2015-01-30_14-20.flac","116808"
"14","61","project_14/site_61/2015/1/1000A-2015-01-30_14-50.flac","116811"
"14","61","project_14/site_61/2015/2/1000A-2015-02-07_14-00.flac","118457"
"15","61","project_14/site_61/2015/7/1000A-2015-07-19_15-20.flac","460921"
"15","61","project_14/site_61/2015/7/1000A-2015-07-20_15-20.flac","461091"
"15","61","project_14/site_61/2015/7/1000A-2015-07-26_15-40.flac","462092"
"15","61","project_14/site_61/2015/7/1000A-2015-07-23_15-40.flac","461592"
"15","61","project_14/site_61/2015/7/1000A-2015-07-26_15-00.flac","462088"
"15","61","project_14/site_61/2015/7/1000A-2015-07-14_15-40.flac","460098"
"15","61","project_14/site_61/2015/7/1000A-2015-07-24_15-50.flac","461761"
"15","61","project_14/site_61/2014/9/Gb005-2014-10-03_15-10.flac","16977"
"15","61","project_14/site_61/2014/9/Gb005-2014-10-03_15-00.flac","16978"
"15","61","project_14/site_61/2014/9/Gb005-2014-10-01_15-50.flac","16779"
"16","61","project_14/site_61/2015/7/1000A-2015-07-19_16-00.flac","460925"
"16","61","project_14/site_61/2014/8/Gb005-2014-09-27_16-50.flac","16275"
"16","61","project_14/site_61/2015/7/1000A-2015-07-17_16-20.flac","460598"
"16","61","project_14/site_61/2014/9/Gb005-2014-10-08_16-30.flac","17507"
"16","61","project_14/site_61/2015/7/1000A-2015-07-26_16-30.flac","462098"
"16","61","project_14/site_61/2014/8/Gb005-2014-09-26_16-50.flac","16131"
"16","61","project_14/site_61/2015/2/1000A-2015-02-09_16-40.flac","118579"
"16","61","project_14/site_61/2015/7/1000A-2015-07-19_16-40.flac","460931"
"16","61","project_14/site_61/2015/7/1000A-2015-07-22_16-40.flac","461433"
"16","61","project_14/site_61/2015/2/1000A-2015-02-03_16-10.flac","117760"
"17","61","project_14/site_61/2015/7/1000A-2015-07-23_17-50.flac","461607"
"17","61","project_14/site_61/2014/8/Gb005-2014-09-29_17-30.flac","16501"
"17","61","project_14/site_61/2015/7/1000A-2015-07-22_17-30.flac","461439"
"17","61","project_14/site_61/2015/7/1000A-2015-07-25_17-20.flac","461939"
"17","61","project_14/site_61/2015/2/1000A-2015-02-07_17-30.flac","117624"
"17","61","project_14/site_61/2015/7/1000A-2015-07-21_17-00.flac","462293"
"17","61","project_14/site_61/2015/7/1000A-2015-07-24_17-20.flac","461772"
"17","61","project_14/site_61/2015/7/1000A-2015-07-18_17-00.flac","460767"
"17","61","project_14/site_61/2015/7/1000A-2015-07-20_17-50.flac","461108"
"17","61","project_14/site_61/2015/7/1000A-2015-07-15_17-10.flac","460274"
"18","61","project_14/site_61/2015/7/1000A-2015-07-26_18-50.flac","462114"
"18","61","project_14/site_61/2015/2/1000A-2015-02-03_18-30.flac","118463"
"18","61","project_14/site_61/2014/9/Gb005-2014-10-08_18-30.flac","17519"
"18","61","project_14/site_61/2014/9/Gb005-2014-10-05_18-20.flac","17285"
"18","61","project_14/site_61/2015/7/1000A-2015-07-24_18-00.flac","461776"
"18","61","project_14/site_61/2015/2/1000A-2015-02-10_18-40.flac","118086"
"18","61","project_14/site_61/2014/9/Gb005-2014-10-03_18-00.flac","16995"
"18","61","project_14/site_61/2015/2/1000A-2015-02-06_18-30.flac","117383"
"18","61","project_14/site_61/2015/2/1000A-2015-02-02_18-30.flac","117655"
"18","61","project_14/site_61/2014/9/Gb005-2014-10-03_18-40.flac","16999"
"19","61","project_14/site_61/2015/2/1000A-2015-02-07_19-30.flac","117652"
"19","61","project_14/site_61/2015/2/1000A-2015-02-10_19-10.flac","118005"
"19","61","project_14/site_61/2015/7/1000A-2015-07-18_19-10.flac","460782"
"19","61","project_14/site_61/2015/1/1000A-2015-01-30_19-50.flac","116841"
"19","61","project_14/site_61/2014/9/Gb005-2014-10-03_19-20.flac","17003"
"19","61","project_14/site_61/2015/2/1000A-2015-02-03_19-00.flac","117133"
"19","61","project_14/site_61/2014/8/Gb005-2014-09-29_19-30.flac","16513"
"19","61","project_14/site_61/2015/2/1000A-2015-02-10_19-50.flac","117604"
"19","61","project_14/site_61/2014/9/Gb005-2014-10-08_19-10.flac","17522"
"19","61","project_14/site_61/2015/7/1000A-2015-07-14_19-20.flac","460124"
"20","61","project_14/site_61/2014/9/Gb005-2014-10-01_20-20.flac","16806"
"20","61","project_14/site_61/2015/7/1000A-2015-07-18_20-20.flac","460790"
"20","61","project_14/site_61/2015/2/1000A-2015-02-09_20-20.flac","117611"
"20","61","project_14/site_61/2014/8/Gb005-2014-09-27_20-50.flac","16299"
"20","61","project_14/site_61/2015/2/1000A-2015-02-02_20-40.flac","118380"
"20","61","project_14/site_61/2015/7/1000A-2015-07-24_20-40.flac","461794"
"20","61","project_14/site_61/2014/9/Gb005-2014-10-07_20-10.flac","17385"
"20","61","project_14/site_61/2014/8/Gb005-2014-09-26_20-30.flac","16153"
"20","61","project_14/site_61/2015/1/1000A-2015-01-29_20-20.flac","116695"
"20","61","project_14/site_61/2015/2/1000A-2015-02-11_20-10.flac","117295"
"21","61","project_14/site_61/2015/2/1000A-2015-02-02_21-40.flac","117218"
"21","61","project_14/site_61/2015/7/1000A-2015-07-16_21-30.flac","460466"
"21","61","project_14/site_61/2015/7/1000A-2015-07-25_21-40.flac","461968"
"21","61","project_14/site_61/2014/9/Gb005-2014-10-04_21-30.flac","17160"
"21","61","project_14/site_61/2015/7/1000A-2015-07-22_21-00.flac","461463"
"21","61","project_14/site_61/2015/2/1000A-2015-02-11_21-00.flac","117677"
"21","61","project_14/site_61/2014/8/Gb005-2014-09-30_21-40.flac","16670"
"21","61","project_14/site_61/2015/7/1000A-2015-07-20_21-00.flac","461129"
"21","61","project_14/site_61/2015/1/1000A-2015-01-29_21-10.flac","116705"
"21","61","project_14/site_61/2015/7/1000A-2015-07-26_21-00.flac","462128"
"22","61","project_14/site_61/2015/2/1000A-2015-02-04_22-30.flac","118038"
"22","61","project_14/site_61/2014/8/Gb005-2014-09-26_22-30.flac","16165"
"22","61","project_14/site_61/2015/7/1000A-2015-07-25_22-20.flac","461972"
"22","61","project_14/site_61/2014/8/Gb005-2014-09-29_22-00.flac","16528"
"22","61","project_14/site_61/2014/9/Gb005-2014-10-04_22-10.flac","17164"
"22","61","project_14/site_61/2015/7/1000A-2015-07-25_22-50.flac","461976"
"22","61","project_14/site_61/2014/8/Gb005-2014-09-29_22-50.flac","16533"
"22","61","project_14/site_61/2015/2/1000A-2015-02-05_22-50.flac","118481"
"22","61","project_14/site_61/2015/2/1000A-2015-02-12_22-10.flac","117888"
"22","61","project_14/site_61/2015/7/1000A-2015-07-18_22-10.flac","460803"
"23","61","project_14/site_61/2014/9/Gb005-2014-10-07_23-10.flac","17403"
"23","61","project_14/site_61/2015/2/1000A-2015-02-08_23-50.flac","117966"
"23","61","project_14/site_61/2014/9/Gb005-2014-10-05_23-30.flac","17316"
"23","61","project_14/site_61/2015/2/1000A-2015-02-06_23-10.flac","118266"
"23","61","project_14/site_61/2014/8/Gb005-2014-09-28_23-50.flac","16396"
"23","61","project_14/site_61/2014/8/Gb005-2014-09-30_23-00.flac","16678"
"23","61","project_14/site_61/2014/8/Gb005-2014-09-28_23-10.flac","16391"
"23","61","project_14/site_61/2015/2/1000A-2015-02-07_23-00.flac","118231"
"23","61","project_14/site_61/2015/7/1000A-2015-07-16_23-40.flac","460482"
"23","61","project_14/site_61/2014/9/Gb005-2014-10-07_23-40.flac","17406"
